 MODEL DESIGNATION: MW_center           
 MODEL GENERATED: Mon Nov 28 15:05:08 2022

              RESULTS FOR THE SUPERNOVA RATE

                     ALL SUPERNOVAE               TYPE IB SUPERNOVAE               ALL SUPERNOVAE           STARS + SUPERNOVAE
    TIME       TOTAL RATE  POWER   ENERGY    TOTAL RATE  POWER   ENERGY   TYPICAL MASS   LOWEST PROG. MASS    POWER   ENERGY
   0.797E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.320   55.087
   0.798E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.319   55.087
   0.799E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.318   55.087
   0.800E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.317   55.087
   0.801E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.316   55.087
   0.802E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.315   55.087
   0.803E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.314   55.087
   0.804E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.313   55.087
   0.805E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.312   55.087
   0.806E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.311   55.087
   0.807E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.310   55.087
   0.808E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.309   55.087
   0.809E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.308   55.087
   0.810E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.307   55.087
   0.811E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.306   55.087
   0.812E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.306   55.087
   0.813E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.304   55.087
   0.814E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.303   55.087
   0.815E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.302   55.087
   0.816E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.301   55.087
   0.817E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.300   55.087
   0.818E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.300   55.087
   0.819E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.299   55.087
   0.820E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.297   55.087
   0.821E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.296   55.087
   0.822E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.296   55.087
   0.823E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.294   55.087
   0.824E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.294   55.087
   0.825E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.292   55.087
   0.826E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.292   55.087
   0.827E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.291   55.087
   0.828E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.290   55.087
   0.829E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.289   55.087
   0.830E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.288   55.087
   0.831E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.287   55.087
   0.832E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.286   55.087
   0.833E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.285   55.087
   0.834E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.284   55.087
   0.835E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.283   55.087
   0.836E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.282   55.087
   0.837E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.282   55.087
   0.838E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.280   55.087
   0.839E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.279   55.087
   0.840E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.278   55.087
   0.841E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.277   55.087
   0.842E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.276   55.087
   0.843E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.275   55.087
   0.844E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.274   55.087
   0.845E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.274   55.087
   0.846E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.273   55.087
   0.847E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.272   55.087
   0.848E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.270   55.087
   0.849E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.270   55.087
   0.850E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.269   55.087
   0.851E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.268   55.087
   0.852E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.267   55.087
   0.853E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.266   55.087
   0.854E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.266   55.087
   0.855E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.264   55.087
   0.856E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.264   55.087
   0.857E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.263   55.087
   0.858E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.262   55.087
   0.859E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.260   55.087
   0.860E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.260   55.087
   0.861E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.259   55.087
   0.862E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.258   55.087
   0.863E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.257   55.087
   0.864E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.256   55.087
   0.865E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.255   55.087
   0.866E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.254   55.087
   0.867E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.253   55.087
   0.868E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.253   55.087
   0.869E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.251   55.087
   0.870E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.251   55.087
   0.871E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.250   55.087
   0.872E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.249   55.087
   0.873E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.248   55.087
   0.874E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.247   55.087
   0.875E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.246   55.087
   0.876E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.245   55.087
   0.877E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.244   55.087
   0.878E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.244   55.087
   0.879E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.243   55.087
   0.880E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.242   55.087
   0.881E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.241   55.087
   0.882E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.240   55.087
   0.883E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.239   55.087
   0.884E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.238   55.087
   0.885E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.237   55.087
   0.886E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.237   55.087
   0.887E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.236   55.087
   0.888E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.235   55.087
   0.889E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.234   55.087
   0.890E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.233   55.087
   0.891E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.232   55.087
   0.892E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.232   55.087
   0.893E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.231   55.087
   0.894E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.230   55.087
   0.895E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.229   55.087
   0.896E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.228   55.087
   0.897E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.227   55.087
   0.898E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.226   55.087
   0.899E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.225   55.087
   0.900E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.225   55.087
   0.901E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.224   55.087
   0.902E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.223   55.087
   0.903E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.222   55.087
   0.904E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.221   55.087
   0.905E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.221   55.087
   0.906E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.220   55.087
   0.907E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.219   55.087
   0.908E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.218   55.087
   0.909E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.218   55.087
   0.910E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.217   55.087
   0.911E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.216   55.087
   0.912E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.216   55.087
   0.913E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.215   55.087
   0.914E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.215   55.087
   0.915E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.214   55.087
   0.916E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.213   55.087
   0.917E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.212   55.087
   0.918E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.212   55.087
   0.919E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.211   55.087
   0.920E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.210   55.087
   0.921E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.210   55.087
   0.922E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.209   55.087
   0.923E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.208   55.087
   0.924E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.208   55.087
   0.925E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.207   55.087
   0.926E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.206   55.087
   0.927E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.206   55.087
   0.928E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.205   55.087
   0.929E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.204   55.087
   0.930E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.204   55.087
   0.931E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.203   55.087
   0.932E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.202   55.087
   0.933E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.202   55.087
   0.934E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.201   55.087
   0.935E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.201   55.087
   0.936E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.200   55.087
   0.937E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.199   55.087
   0.938E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.198   55.087
   0.939E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.198   55.087
   0.940E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.197   55.087
   0.941E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.197   55.087
   0.942E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.196   55.087
   0.943E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.195   55.087
   0.944E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.195   55.087
   0.945E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.194   55.087
   0.946E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.193   55.087
   0.947E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.193   55.087
   0.948E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.192   55.087
   0.949E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.191   55.087
   0.950E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.191   55.087
   0.951E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.190   55.087
   0.952E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.189   55.087
   0.953E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.189   55.087
   0.954E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.188   55.087
   0.955E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.187   55.087
   0.956E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.187   55.087
   0.957E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.186   55.087
   0.958E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.185   55.087
   0.959E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.185   55.087
   0.960E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.184   55.087
   0.961E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.183   55.087
   0.962E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.183   55.087
   0.963E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.182   55.087
   0.964E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.181   55.087
   0.965E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.181   55.087
   0.966E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.180   55.087
   0.967E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.179   55.087
   0.968E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.179   55.087
   0.969E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.178   55.087
   0.970E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.177   55.087
   0.971E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.177   55.087
   0.972E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.176   55.087
   0.973E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.175   55.087
   0.974E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.175   55.087
   0.975E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.174   55.087
   0.976E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.173   55.087
   0.977E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.173   55.087
   0.978E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.172   55.087
   0.979E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.172   55.087
   0.980E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.171   55.087
   0.981E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.170   55.087
   0.982E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.169   55.087
   0.983E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.169   55.087
   0.984E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.168   55.087
   0.985E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.167   55.087
   0.986E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.167   55.087
   0.987E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.166   55.087
   0.988E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.166   55.087
   0.989E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.165   55.087
   0.990E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.164   55.087
   0.991E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.164   55.087
   0.992E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.163   55.087
   0.993E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.162   55.087
   0.994E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.162   55.087
   0.995E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.161   55.087
   0.996E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.160   55.087
   0.997E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.159   55.087
   0.998E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.159   55.087
   0.999E+08    -30.000  -30.000   55.025     -30.000  -30.000   54.139        0.0             0.0           33.158   55.087
